symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2017-09-27 00:00:00+00:00,154.23,154.7189,153.54,153.8,24959552,37.0331738032,37.1505667791,36.8674933914,36.9299236915,99838208,0.0,1.0
AAPL,2017-09-28 00:00:00+00:00,153.28,154.28,152.7,153.89,21896592,36.8050630912,37.0451796302,36.6657954986,36.95153418,87586368,0.0,1.0
AAPL,2017-09-29 00:00:00+00:00,154.12,154.13,152.0,153.21,25856530,37.0067609839,37.0091621493,36.4977139214,36.7882549335,103426120,0.0,1.0
AAPL,2017-10-02 00:00:00+00:00,153.81,154.45,152.72,154.26,18524860,36.9323248569,37.0859994418,36.6705978294,37.0403772994,74099440,0.0,1.0
AAPL,2017-10-03 00:00:00+00:00,154.48,155.09,153.91,154.01,16146388,37.093202938,37.2396740267,36.9563365108,36.9803481647,64585552,0.0,1.0
AAPL,2017-10-04 00:00:00+00:00,153.48,153.86,152.46,153.63,19844177,36.853086399,36.9443306838,36.6081675293,36.8891038799,79376708,0.0,1.0
AAPL,2017-10-05 00:00:00+00:00,155.39,155.44,154.05,154.18,21032800,37.3117089884,37.3237148154,36.9899528262,37.0211679763,84131200,0.0,1.0
AAPL,2017-10-06 00:00:00+00:00,155.3,155.49,154.56,154.97,16423749,37.2900984999,37.3357206423,37.1124122611,37.2108600421,65694996,0.0,1.0
AAPL,2017-10-09 00:00:00+00:00,155.84,156.73,155.485,155.81,16200129,37.419761431,37.6334651506,37.3345200596,37.4125579348,64800516,0.0,1.0
AAPL,2017-10-10 00:00:00+00:00,155.9,158.0,155.1,156.055,15456331,37.4341684233,37.9384131551,37.2420751921,37.4713864868,61825324,0.0,1.0
AAPL,2017-10-11 00:00:00+00:00,156.55,156.98,155.75,155.97,16607693,37.5902441736,37.6934942854,37.3981509424,37.450976581,66430772,0.0,1.0
AAPL,2017-10-12 00:00:00+00:00,156.0,157.37,155.7299,156.35,16045720,37.4581800772,37.7871397356,37.3933246,37.5422208658,64182880,0.0,1.0
AAPL,2017-10-13 00:00:00+00:00,156.99,157.28,156.41,156.73,16287608,37.6958954508,37.7655292471,37.5566278582,37.6334651506,65150432,0.0,1.0
AAPL,2017-10-16 00:00:00+00:00,159.88,160.0,157.65,157.9,23894630,38.3898322483,38.418646233,37.8543723665,37.9144015012,95578520,0.0,1.0
AAPL,2017-10-17 00:00:00+00:00,160.47,160.87,159.23,159.78,18816438,38.5315010063,38.6275476219,38.233756498,38.3658205944,75265752,0.0,1.0
AAPL,2017-10-18 00:00:00+00:00,159.76,160.71,159.6,160.42,16158659,38.3610182637,38.5891289757,38.3225996174,38.5194951794,64634636,0.0,1.0
AAPL,2017-10-19 00:00:00+00:00,155.98,157.08,155.02,156.75,42111326,37.4533777464,37.7175059393,37.222865869,37.6382674814,168445304,0.0,1.0
AAPL,2017-10-20 00:00:00+00:00,156.25,157.75,155.96,156.61,23612246,37.5182092119,37.8783840204,37.4485754156,37.6046511659,94448984,0.0,1.0
AAPL,2017-10-23 00:00:00+00:00,156.17,157.69,155.5,156.89,21654461,37.4989998888,37.863977028,37.3381218077,37.6718837969,86617844,0.0,1.0
AAPL,2017-10-24 00:00:00+00:00,157.1,157.42,156.2,156.29,17137731,37.72230827,37.7991455625,37.506203385,37.5278138735,68550924,0.0,1.0
AAPL,2017-10-25 00:00:00+00:00,156.41,157.55,155.27,156.91,20126554,37.5566278582,37.8303607126,37.2828950037,37.6766861276,80506216,0.0,1.0
AAPL,2017-10-26 00:00:00+00:00,157.41,157.8295,156.78,157.23,16751691,37.7967443971,37.8974732852,37.6454709776,37.7535234201,67006764,0.0,1.0
AAPL,2017-10-27 00:00:00+00:00,163.05,163.6,158.7,159.29,43904150,39.1510016768,39.2830657733,38.1064947324,38.2481634904,175616600,0.0,1.0
AAPL,2017-10-30 00:00:00+00:00,166.72,168.07,163.72,163.89,43923292,40.0322293748,40.3563867024,39.3118797579,39.3526995696,175693168,0.0,1.0
AAPL,2017-10-31 00:00:00+00:00,169.04,169.6499,166.94,167.9,35474672,40.5892997452,40.7357468223,40.0850550134,40.3155668908,141898688,0.0,1.0
AAPL,2017-11-01 00:00:00+00:00,166.89,169.94,165.61,169.87,33100847,40.0730491864,40.8054046302,39.7657000166,40.7885964725,132403388,0.0,1.0
AAPL,2017-11-02 00:00:00+00:00,168.11,168.5,165.28,167.64,32710040,40.3659913639,40.4596368141,39.6864615587,40.2531365906,130840160,0.0,1.0
AAPL,2017-11-03 00:00:00+00:00,172.5,174.26,171.12,174.0,58683826,41.42010297,41.8427080785,41.0887421462,41.7802777784,234735304,0.0,1.0
AAPL,2017-11-06 00:00:00+00:00,174.25,174.99,171.72,172.365,34242566,41.8403069131,42.017993152,41.2328120696,41.3876872372,136970264,0.0,1.0
AAPL,2017-11-07 00:00:00+00:00,174.81,175.25,173.6,173.91,23910914,41.974772175,42.0804234521,41.6842311628,41.7586672899,95643656,0.0,1.0
AAPL,2017-11-08 00:00:00+00:00,176.24,176.24,174.33,174.66,23907639,42.3181388257,42.3181388257,41.8595162363,41.9387546941,95630556,0.0,1.0
AAPL,2017-11-09 00:00:00+00:00,175.88,176.095,173.14,175.11,28636531,42.2316968716,42.2833219275,41.5737775549,42.0468071366,114546124,0.0,1.0
AAPL,2017-11-10 00:00:00+00:00,174.67,175.38,174.27,175.11,25061183,42.092429279,42.2635269191,41.9960362424,42.1984616194,100244732,0.63,1.0
AAPL,2017-11-13 00:00:00+00:00,173.97,174.5,173.4,173.5,16828025,41.9237414649,42.0514622385,41.7863813877,41.8104796468,67312100,0.0,1.0
AAPL,2017-11-14 00:00:00+00:00,171.34,173.48,171.18,173.04,23588451,41.2899572489,41.805659995,41.2514000343,41.6996276547,94353804,0.0,1.0
AAPL,2017-11-15 00:00:00+00:00,169.08,170.3197,168.38,169.97,28702351,40.7453365919,41.0440827107,40.5766487777,40.9598110984,114809404,0.0,1.0
AAPL,2017-11-16 00:00:00+00:00,171.1,171.87,170.3,171.18,23497326,41.2321214269,41.4176780225,41.0393353536,41.2514000343,93989304,0.0,1.0
AAPL,2017-11-17 00:00:00+00:00,170.15,171.39,169.64,171.04,21665811,41.0031879649,41.3020063785,40.8802868432,41.2176624714,86663244,0.0,1.0
AAPL,2017-11-20 00:00:00+00:00,169.98,170.56,169.56,170.29,15974387,40.9622209243,41.1019908275,40.8610082358,41.0369255277,63897548,0.0,1.0
AAPL,2017-11-21 00:00:00+00:00,173.14,173.7,170.78,170.78,24875471,41.7237259139,41.8586761652,41.1550069976,41.1550069976,99501884,0.0,1.0
AAPL,2017-11-22 00:00:00+00:00,174.96,175.0,173.05,173.36,24997274,42.1623142306,42.1719535343,41.7020374806,41.776742084,99989096,0.0,1.0
AAPL,2017-11-24 00:00:00+00:00,174.97,175.5,174.6459,175.1,14026519,42.1647240565,42.2924448301,42.0866215986,42.1960517934,56106076,0.0,1.0
AAPL,2017-11-27 00:00:00+00:00,174.09,175.08,173.34,175.05,20536313,41.9526593759,42.1912321416,41.7719224322,42.1840026639,82145252,0.0,1.0
AAPL,2017-11-28 00:00:00+00:00,173.07,174.87,171.86,174.3,25468442,41.7068571324,42.1406257974,41.4152681966,42.0032657201,101873768,0.0,1.0
AAPL,2017-11-29 00:00:00+00:00,169.48,172.92,167.16,172.63,40788324,40.8417296285,41.6707097437,40.2826500159,41.6008247921,163153296,0.0,1.0
AAPL,2017-11-30 00:00:00+00:00,171.85,172.14,168.44,170.43,40172368,41.4128583707,41.4827433222,40.5911077332,41.0706630906,160689472,0.0,1.0
AAPL,2017-12-01 00:00:00+00:00,171.05,171.67,168.5,169.95,39590080,41.2200722974,41.3694815042,40.6055666887,40.9549914466,158360320,0.0,1.0
AAPL,2017-12-04 00:00:00+00:00,169.8,172.62,169.63,172.48,32115052,40.9188440578,41.5984149662,40.8778770173,41.5646774034,128460208,0.0,1.0
AAPL,2017-12-05 00:00:00+00:00,169.64,171.52,168.4,169.06,27008428,40.8802868432,41.3333341154,40.5814684296,40.74051694,108033712,0.0,1.0
AAPL,2017-12-06 00:00:00+00:00,169.01,170.2047,166.46,167.5,28224357,40.7284678104,41.0163697127,40.1139622018,40.3645840971,112897428,0.0,1.0
AAPL,2017-12-07 00:00:00+00:00,169.32,170.44,168.91,169.03,24469613,40.8031724139,41.0730729165,40.7043695513,40.7332874623,97878452,0.0,1.0
AAPL,2017-12-08 00:00:00+00:00,169.37,171.0,168.82,170.49,23096872,40.8152215434,41.2080231678,40.682681118,41.0851220461,92387488,0.0,1.0
AAPL,2017-12-11 00:00:00+00:00,172.67,172.89,168.79,169.2,33092051,41.6104640958,41.663480266,40.6754516403,40.7742545029,132368204,0.0,1.0
AAPL,2017-12-12 00:00:00+00:00,171.7,172.39,171.461,172.15,18945457,41.3767109819,41.5429889701,41.3191161425,41.4851531481,75781828,0.0,1.0
AAPL,2017-12-13 00:00:00+00:00,172.27,173.54,172.0,172.5,23142242,41.5140710591,41.8201189505,41.4490057594,41.5694970552,92568968,0.0,1.0
AAPL,2017-12-14 00:00:00+00:00,172.22,173.13,171.65,172.4,20219307,41.5020219296,41.7213160879,41.3646618523,41.5453987961,80877228,0.0,1.0
AAPL,2017-12-15 00:00:00+00:00,173.97,174.17,172.46,173.63,37054632,41.9237414649,41.9719379832,41.5598577516,41.8418073838,148218528,0.0,1.0
AAPL,2017-12-18 00:00:00+00:00,176.42,177.2,174.86,174.88,28831533,42.5141488144,42.7021152359,42.1382159715,42.1430356233,115326132,0.0,1.0
AAPL,2017-12-19 00:00:00+00:00,174.54,175.39,174.09,175.03,27078872,42.0611015421,42.265936745,41.9526593759,42.179183012,108315488,0.0,1.0
AAPL,2017-12-20 00:00:00+00:00,174.35,175.42,173.25,174.87,23000392,42.0153148497,42.2731662228,41.7502339989,42.1406257974,92001568,0.0,1.0
AAPL,2017-12-21 00:00:00+00:00,175.01,176.02,174.1,174.17,20356826,42.1743633602,42.4177557777,41.9550692018,41.9719379832,81427304,0.0,1.0
AAPL,2017-12-22 00:00:00+00:00,175.01,175.42,174.5,174.68,16052615,42.1743633602,42.2731662228,42.0514622385,42.094839105,64210460,0.0,1.0
AAPL,2017-12-26 00:00:00+00:00,170.57,171.47,169.68,170.8,32968167,41.1044006534,41.3212849858,40.8899261468,41.1598266495,131872668,0.0,1.0
AAPL,2017-12-27 00:00:00+00:00,170.6,170.78,169.71,170.1,21672062,41.1116301311,41.1550069976,40.8971556246,40.9911388353,86688248,0.0,1.0
AAPL,2017-12-28 00:00:00+00:00,171.08,171.85,170.48,171.0,15997739,41.2273017751,41.4128583707,41.0827122201,41.2080231678,63990956,0.0,1.0
AAPL,2017-12-29 00:00:00+00:00,169.23,170.59,169.22,170.52,25643711,40.7814839806,41.1092203052,40.7790741547,41.0923515238,102574844,0.0,1.0
AAPL,2018-01-02 00:00:00+00:00,172.26,172.3,169.26,170.16,25048048,41.5116612332,41.5213005369,40.7887134584,41.0055977908,100192192,0.0,1.0
AAPL,2018-01-03 00:00:00+00:00,172.23,174.55,171.96,172.53,28819653,41.5044317555,42.063511368,41.4393664557,41.576726533,115278612,0.0,1.0
AAPL,2018-01-04 00:00:00+00:00,173.03,173.47,172.08,172.54,22211345,41.6972178288,41.8032501691,41.4682843667,41.5791363589,88845380,0.0,1.0
AAPL,2018-01-05 00:00:00+00:00,175.0,175.37,173.05,173.44,23016177,42.1719535343,42.2611170932,41.7020374806,41.7960206913,92064708,0.0,1.0
AAPL,2018-01-08 00:00:00+00:00,174.35,175.61,173.93,174.35,20134092,42.0153148497,42.3189529152,41.9141021612,42.0153148497,80536368,0.0,1.0
AAPL,2018-01-09 00:00:00+00:00,174.33,175.06,173.41,174.55,21262614,42.0104951979,42.1864124898,41.7887912136,42.063511368,85050456,0.0,1.0
AAPL,2018-01-10 00:00:00+00:00,174.29,174.3,173.0,173.16,23589129,42.0008558942,42.0032657201,41.689988351,41.7285455657,94356516,0.0,1.0
AAPL,2018-01-11 00:00:00+00:00,175.28,175.49,174.49,174.59,17523256,42.2394286599,42.2900350042,42.0490524126,42.0731506717,70093024,0.0,1.0
AAPL,2018-01-12 00:00:00+00:00,177.09,177.36,175.65,176.18,25039531,42.6756071508,42.7406724505,42.3285922188,42.4563129924,100158124,0.0,1.0
AAPL,2018-01-16 00:00:00+00:00,176.19,179.39,176.14,177.9,29159005,42.4587228183,43.2298671115,42.4466736887,42.87080305,116636020,0.0,1.0
AAPL,2018-01-17 00:00:00+00:00,179.1,179.25,175.07,176.15,32752734,43.1599821599,43.1961295487,42.1888223157,42.4490835146,131010936,0.0,1.0
AAPL,2018-01-18 00:00:00+00:00,179.26,180.1,178.25,179.37,30234512,43.1985393746,43.4009647516,42.9551469571,43.2250474597,120938048,0.0,1.0
AAPL,2018-01-19 00:00:00+00:00,178.46,179.58,177.41,178.61,30827809,43.0057533013,43.2756538039,42.7527215801,43.04190069,123311236,0.0,1.0
AAPL,2018-01-22 00:00:00+00:00,177.0,177.78,176.6,177.3,26023683,42.6539187175,42.841885139,42.5575256809,42.726213495,104094732,0.0,1.0
AAPL,2018-01-23 00:00:00+00:00,177.04,179.44,176.82,177.3,31702531,42.6635580212,43.2419162411,42.610541851,42.726213495,126810124,0.0,1.0
AAPL,2018-01-24 00:00:00+00:00,174.22,177.3,173.2,177.25,50562257,41.9839871128,42.726213495,41.7381848694,42.7141643654,202249028,0.0,1.0
AAPL,2018-01-25 00:00:00+00:00,171.11,174.95,170.53,174.51,39661804,41.2345312529,42.1599044047,41.0947613497,42.0538720644,158647216,0.0,1.0
AAPL,2018-01-26 00:00:00+00:00,171.51,172.0,170.06,172.0,37121805,41.3309242895,41.4490057594,40.9814995317,41.4490057594,148487220,0.0,1.0
AAPL,2018-01-29 00:00:00+00:00,167.96,170.16,167.07,170.16,48434424,40.4754360892,41.0055977908,40.2609615827,41.0055977908,193737696,0.0,1.0
AAPL,2018-01-30 00:00:00+00:00,166.97,167.37,164.7,165.53,45137026,40.2368633235,40.3332563602,39.6898328405,39.8898483916,180548104,0.0,1.0
AAPL,2018-01-31 00:00:00+00:00,167.43,168.44,166.5,166.87,30984099,40.3477153157,40.5911077332,40.1236015055,40.2127650644,123936396,0.0,1.0
AAPL,2018-02-01 00:00:00+00:00,167.78,168.62,166.76,167.17,38099665,40.4320592228,40.6344845997,40.1862569793,40.2850598419,152398660,0.0,1.0
AAPL,2018-02-02 00:00:00+00:00,160.5,166.8,160.1,166.0,85436075,38.6777059557,40.195896283,38.5813129191,40.0031102097,341744300,0.0,1.0
AAPL,2018-02-05 00:00:00+00:00,156.49,163.88,156.0,159.1,66090446,37.7113657633,39.4922271154,37.5932842934,38.3403303275,264361784,0.0,1.0
AAPL,2018-02-06 00:00:00+00:00,163.03,163.72,154.0,154.83,66625484,39.2873919125,39.4536699008,37.1113191102,37.3113346612,266501936,0.0,1.0
AAPL,2018-02-07 00:00:00+00:00,159.54,163.4,159.07,163.09,50852130,38.4463626678,39.3765554714,38.3331008497,39.301850868,203408520,0.0,1.0
AAPL,2018-02-08 00:00:00+00:00,155.15,161.0,155.03,160.29,49594129,37.3884490905,38.7981972515,37.3595311795,38.6270996115,198376516,0.0,1.0
AAPL,2018-02-09 00:00:00+00:00,156.41,157.89,150.24,157.07,66723743,37.8439061887,38.2019969831,36.351054701,38.0035953268,266894972,0.63,1.0
AAPL,2018-02-12 00:00:00+00:00,162.71,163.89,157.51,158.5,60560145,39.3682115975,39.6537164201,38.1100547521,38.3495884592,242240580,0.0,1.0
AAPL,2018-02-13 00:00:00+00:00,164.34,164.75,161.65,161.95,32104756,39.7625953779,39.8617962061,39.1117411636,39.1843271355,128419024,0.0,1.0
AAPL,2018-02-14 00:00:00+00:00,167.37,167.54,162.88,163.04,39669178,40.4957136935,40.5368457442,39.4093436482,39.4480561665,158676712,0.0,1.0
AAPL,2018-02-15 00:00:00+00:00,172.99,173.09,169.0,169.79,50609595,41.8554908995,41.8796862234,40.8900974739,41.0812405331,202438380,0.0,1.0
AAPL,2018-02-16 00:00:00+00:00,172.43,174.82,171.77,172.36,39638793,41.7199970853,42.2982653277,41.5603079473,41.7030603586,158555172,0.0,1.0
AAPL,2018-02-20 00:00:00+00:00,171.85,174.26,171.42,172.05,33531012,41.5796642064,42.1627715136,41.4756243135,41.6280548543,134124048,0.0,1.0
AAPL,2018-02-21 00:00:00+00:00,171.07,174.12,171.01,172.83,35833514,41.3909406796,42.1288980601,41.3764234853,41.8167783811,143334056,0.0,1.0
AAPL,2018-02-22 00:00:00+00:00,172.5,173.95,171.71,171.8,30504116,41.7369338121,42.0877660094,41.5457907529,41.5675665445,122016464,0.0,1.0
AAPL,2018-02-23 00:00:00+00:00,175.5,175.65,173.54,173.67,33329232,42.4627935306,42.4990865165,41.9885651812,42.0200191023,133316928,0.0,1.0
AAPL,2018-02-26 00:00:00+00:00,178.97,179.39,176.21,176.35,36886432,43.3023712716,43.4039916322,42.6345803306,42.6684537841,147545728,0.0,1.0
AAPL,2018-02-27 00:00:00+00:00,178.39,180.48,178.16,179.1,38685165,43.1620383927,43.6677206632,43.1063891476,43.3338251927,154740660,0.0,1.0
AAPL,2018-02-28 00:00:00+00:00,178.12,180.62,178.05,179.26,33604574,43.096711018,43.7015941168,43.0797742913,43.3725377111,134418296,0.0,1.0
AAPL,2018-03-01 00:00:00+00:00,175.0,179.78,172.66,178.54,48801970,42.3418169108,43.4983533956,41.7756463304,43.1983313786,195207880,0.0,1.0
AAPL,2018-03-02 00:00:00+00:00,176.21,176.3,172.45,172.8,38453950,42.6345803306,42.6563561222,41.7248361501,41.809519784,153815800,0.0,1.0
AAPL,2018-03-05 00:00:00+00:00,176.82,177.74,174.52,175.21,28401366,42.7821718067,43.004768787,42.2256793559,42.3926270911,113605464,0.0,1.0
AAPL,2018-03-06 00:00:00+00:00,176.67,178.25,176.13,177.91,23788506,42.7458788208,43.1281649392,42.6152240715,43.0459008377,95154024,0.0,1.0
AAPL,2018-03-07 00:00:00+00:00,175.03,175.85,174.27,174.94,31703462,42.349075508,42.5474771644,42.165191046,42.3272997165,126813848,0.0,1.0
AAPL,2018-03-08 00:00:00+00:00,176.94,177.12,175.07,175.48,23163767,42.8112061954,42.8547577786,42.3587536376,42.4579544658,92655068,0.0,1.0
AAPL,2018-03-09 00:00:00+00:00,179.98,180.0,177.39,177.96,31385134,43.5467440435,43.5515831083,42.9200851532,43.0579984997,125540536,0.0,1.0
AAPL,2018-03-12 00:00:00+00:00,181.72,182.39,180.21,180.29,32055405,43.9677426802,44.1298513507,43.6023932886,43.6217495477,128221620,0.0,1.0
AAPL,2018-03-13 00:00:00+00:00,179.97,183.5,179.24,182.59,31168404,43.5443245111,44.3984194465,43.3676986463,44.1782419986,124673616,0.0,1.0
AAPL,2018-03-14 00:00:00+00:00,178.44,180.52,177.81,180.32,29075469,43.1741360547,43.6773987928,43.0217055138,43.6290081449,116301876,0.0,1.0
AAPL,2018-03-15 00:00:00+00:00,178.65,180.24,178.07,178.5,22584565,43.224946235,43.6096518858,43.0846133561,43.188653249,90338260,0.0,1.0
AAPL,2018-03-16 00:00:00+00:00,178.02,179.12,177.62,178.65,36836456,43.0725156941,43.3386642575,42.9757343983,43.224946235,147345824,0.0,1.0
AAPL,2018-03-19 00:00:00+00:00,175.3,177.47,173.66,177.32,32804695,42.4144028827,42.9394414124,42.0175995699,42.9031484264,131218780,0.0,1.0
AAPL,2018-03-20 00:00:00+00:00,175.24,176.8,174.94,175.24,19314039,42.3998856883,42.7773327419,42.3272997165,42.3998856883,77256156,0.0,1.0
AAPL,2018-03-21 00:00:00+00:00,171.27,175.09,171.26,175.04,35247358,41.4393313275,42.3635927024,41.4369117951,42.3514950404,140989432,0.0,1.0
AAPL,2018-03-22 00:00:00+00:00,168.85,172.68,168.6,170.0,41051076,40.853804488,41.7804853952,40.7933161781,41.1320507134,164204304,0.0,1.0
AAPL,2018-03-23 00:00:00+00:00,164.94,169.92,164.94,168.39,40248954,39.9077673216,41.1126944542,39.9077673216,40.7425059978,160995816,0.0,1.0
AAPL,2018-03-26 00:00:00+00:00,172.77,173.1,166.44,168.07,36272617,41.8022611868,41.8821057558,40.2706971808,40.6650809612,145090468,0.0,1.0
AAPL,2018-03-27 00:00:00+00:00,168.34,175.15,166.92,173.68,38962839,40.7304083358,42.3781098968,40.3868347357,42.0224386347,155851356,0.0,1.0
AAPL,2018-03-28 00:00:00+00:00,166.48,170.02,165.19,167.25,41668545,40.2803753104,41.1368897782,39.9682556314,40.4666793048,166674180,0.0,1.0
AAPL,2018-03-29 00:00:00+00:00,167.78,171.75,166.9,167.81,38398505,40.5949145217,41.5554688825,40.381995671,40.6021731189,153594020,0.0,1.0
AAPL,2018-04-02 00:00:00+00:00,166.68,168.94,164.47,166.64,37586791,40.3287659583,40.8755802795,39.794049299,40.3190878287,150347164,0.0,1.0
AAPL,2018-04-03 00:00:00+00:00,168.39,168.75,164.88,167.64,30278046,40.7425059978,40.829609164,39.8932501272,40.5610410682,121112184,0.0,1.0
AAPL,2018-04-04 00:00:00+00:00,171.61,172.01,164.77,164.88,34605489,41.521595429,41.6183767248,39.8666352708,39.8932501272,138421956,0.0,1.0
AAPL,2018-04-05 00:00:00+00:00,172.8,174.23,172.08,172.58,26933197,41.809519784,42.1555129164,41.6353134515,41.7562900713,107732788,0.0,1.0
AAPL,2018-04-06 00:00:00+00:00,168.38,172.48,168.2,170.97,35005290,40.7400864654,41.7320947473,40.6965348823,41.3667453557,140021160,0.0,1.0
AAPL,2018-04-09 00:00:00+00:00,170.05,173.09,169.85,169.88,29017718,41.1441483754,41.8796862234,41.0957577275,41.1030163246,116070872,0.0,1.0
AAPL,2018-04-10 00:00:00+00:00,173.25,174.0,171.53,173.0,28614241,41.9183987417,42.0998636713,41.5022391698,41.8579104319,114456964,0.0,1.0
AAPL,2018-04-11 00:00:00+00:00,172.44,173.92,171.7,172.23,22431640,41.7224166177,42.0805074122,41.5433712205,41.6716064374,89726560,0.0,1.0
AAPL,2018-04-12 00:00:00+00:00,174.14,175.0,173.04,173.41,22889285,42.1337371249,42.3418169108,41.8675885614,41.95711126,91557140,0.0,1.0
AAPL,2018-04-13 00:00:00+00:00,174.73,175.84,173.85,174.78,25124255,42.2764895362,42.545057632,42.0635706854,42.2885871981,100497020,0.0,1.0
AAPL,2018-04-16 00:00:00+00:00,175.82,176.19,174.83,175.03,21578420,42.5402185672,42.6297412658,42.3006848601,42.349075508,86313680,0.0,1.0
AAPL,2018-04-17 00:00:00+00:00,178.24,178.94,176.41,176.49,26605442,43.1257454068,43.2951126744,42.6829709785,42.7023272377,106421768,0.0,1.0
AAPL,2018-04-18 00:00:00+00:00,177.84,178.82,176.88,177.81,20754538,43.028964111,43.2660782857,42.7966890011,43.0217055138,83018152,0.0,1.0
AAPL,2018-04-19 00:00:00+00:00,172.8,175.39,172.66,173.76,34808800,41.809519784,42.4361786742,41.7756463304,42.0417948939,139235200,0.0,1.0
AAPL,2018-04-20 00:00:00+00:00,165.72,171.22,165.43,170.6,65491140,40.0964908484,41.4272336656,40.0263244089,41.2772226571,261964560,0.0,1.0
AAPL,2018-04-23 00:00:00+00:00,165.24,166.92,164.09,166.83,36515477,39.9803532934,40.3868347357,39.702107068,40.3650589442,146061908,0.0,1.0
AAPL,2018-04-24 00:00:00+00:00,162.94,166.33,161.22,165.67,33692017,39.4238608426,40.2440823244,39.0077012707,40.0843931864,134768068,0.0,1.0
AAPL,2018-04-25 00:00:00+00:00,163.65,165.42,162.41,162.62,28382084,39.5956476426,40.0239048765,39.2956256256,39.3464358059,113528336,0.0,1.0
AAPL,2018-04-26 00:00:00+00:00,164.22,165.73,163.37,164.12,27963014,39.7335609891,40.0989103808,39.5279007356,39.7093656652,111852056,0.0,1.0
AAPL,2018-04-27 00:00:00+00:00,162.32,164.33,160.63,164.0,35655839,39.2738498341,39.7601758455,38.8649488594,39.6803312764,142623356,0.0,1.0
AAPL,2018-04-30 00:00:00+00:00,165.26,167.26,161.84,162.13,42427424,39.9851923582,40.4690988372,39.1577122791,39.2278787186,169709696,0.0,1.0
AAPL,2018-05-01 00:00:00+00:00,169.1,169.2,165.27,166.41,53569376,40.9142927978,40.9384881218,39.9876118906,40.2634385836,214277504,0.0,1.0
AAPL,2018-05-02 00:00:00+00:00,176.57,177.75,173.8,175.23,66539371,42.7216834968,43.0071883194,42.0514730234,42.3974661559,266157484,0.0,1.0
AAPL,2018-05-03 00:00:00+00:00,176.89,177.5,174.44,175.88,34068180,42.7991085335,42.9467000096,42.2063230967,42.5547357616,136272720,0.0,1.0
AAPL,2018-05-04 00:00:00+00:00,183.83,184.25,178.17,178.25,56201317,44.4782640155,44.5798843761,43.10880868,43.1281649392,224805268,0.0,1.0
AAPL,2018-05-07 00:00:00+00:00,185.16,187.67,184.75,185.18,42451423,44.8000618241,45.4073644552,44.7008609959,44.8049008888,169805692,0.0,1.0
AAPL,2018-05-08 00:00:00+00:00,186.05,186.22,183.67,184.99,28402777,45.0154002072,45.0565322579,44.4395514972,44.7589297733,113611108,0.0,1.0
AAPL,2018-05-09 00:00:00+00:00,187.36,187.4,185.22,186.55,23211241,45.3323589509,45.3420370805,44.8145790184,45.1363768269,92844964,0.0,1.0
AAPL,2018-05-10 00:00:00+00:00,190.04,190.37,187.65,187.74,27989289,45.9807936328,46.0606382018,45.4025253904,45.4243011819,111957156,0.0,1.0
AAPL,2018-05-11 00:00:00+00:00,188.59,190.06,187.45,189.49,26212221,45.8065873003,46.1636353057,45.5296929288,46.0251881199,104848884,0.73,1.0
AAPL,2018-05-14 00:00:00+00:00,188.15,189.53,187.86,189.01,20778772,45.6997157885,46.0349037119,45.6292777467,45.9086010162,83115088,0.0,1.0
AAPL,2018-05-15 00:00:00+00:00,186.44,187.07,185.1,186.78,23695159,45.2843742313,45.437394805,44.9589018998,45.3669567631,94780636,0.0,1.0
AAPL,2018-05-16 00:00:00+00:00,188.18,188.46,186.0,186.07,19183064,45.7070024825,45.7750116264,45.1775027195,45.1945050054,76732256,0.0,1.0
AAPL,2018-05-17 00:00:00+00:00,186.99,188.91,186.36,188.0,17294029,45.417963621,45.8843120362,45.2649430473,45.6632823186,69176116,0.0,1.0
AAPL,2018-05-18 00:00:00+00:00,186.31,187.81,186.13,187.19,18297728,45.2527985573,45.6171332567,45.2090783934,45.4665415809,73190912,0.0,1.0
AAPL,2018-05-21 00:00:00+00:00,187.63,189.27,186.91,188.0,18400787,45.5734130928,45.971752364,45.3985324371,45.6632823186,73603148,0.0,1.0
AAPL,2018-05-22 00:00:00+00:00,187.16,188.88,186.78,188.38,15240704,45.459254887,45.8770253422,45.3669567631,45.7555804424,60962816,0.0,1.0
AAPL,2018-05-23 00:00:00+00:00,188.36,188.5,185.76,186.35,20058415,45.7507226464,45.7847272184,45.1192091676,45.2625141493,80233660,0.0,1.0
AAPL,2018-05-24 00:00:00+00:00,188.15,188.84,186.21,188.77,23233975,45.6997157885,45.8673097502,45.2285095774,45.8503074643,92935900,0.0,1.0
AAPL,2018-05-25 00:00:00+00:00,188.58,189.65,187.65,188.23,17460963,45.8041584023,46.0640504879,45.5782708887,45.7191469725,69843852,0.0,1.0
AAPL,2018-05-29 00:00:00+00:00,187.9,188.75,186.87,187.6,22514075,45.6389933386,45.8454496683,45.3888168451,45.5661263988,90056300,0.0,1.0
AAPL,2018-05-30 00:00:00+00:00,187.5,188.0,186.78,187.72,18690547,45.5418374188,45.6632823186,45.3669567631,45.5952731747,74762188,0.0,1.0
AAPL,2018-05-31 00:00:00+00:00,186.87,188.23,186.14,187.22,27482793,45.3888168451,45.7191469725,45.2115072914,45.4738282749,109931172,0.0,1.0
